Operação,Semestre,Abertura,Fechamento,Dias,Retorno total,Ticker 1,Ticker 2,Converged,Index,Retorno total - exp
4,1,407,416,9,0.027279131062418305,WNDXQ,1671Q,True,WNDXQ-1671Q-4,1.0276546130567379
5,1,424,430,6,0.03391708455233955,WNDXQ,1671Q,True,WNDXQ-1671Q-5,1.03449882723858
6,1,441,445,4,0.01115872043413857,WNDXQ,1671Q,True,WNDXQ-1671Q-6,1.0112212111776102
7,1,458,464,6,0.01363212611977671,WNDXQ,1671Q,True,WNDXQ-1671Q-7,1.013725467214637
8,1,465,468,3,0.005826119913698857,WNDXQ,1671Q,True,WNDXQ-1671Q-8,1.0058431247583717
9,1,481,482,1,0.0,WNDXQ,1671Q,True,WNDXQ-1671Q-9,1.0
10,1,496,505,9,-0.029046722883444343,WNDXQ,1671Q,False,WNDXQ-1671Q-10,0.9713710781486578
1,1,380,409,29,0.44074842405960135,FFB,183291Q,True,FFB-183291Q-1,1.5538697369252976
2,1,478,505,27,-0.01329018179020558,FFB,183291Q,False,FFB-183291Q-2,0.9867977427338267
1,1,380,398,18,0.08651126186155489,WNDXQ,CNRG,True,WNDXQ-CNRG-1,1.0903636471730735
2,1,406,424,18,-0.011107540040417252,WNDXQ,CNRG,True,WNDXQ-CNRG-2,0.9889539209119811
3,1,430,442,12,0.0567082656157436,WNDXQ,CNRG,True,WNDXQ-CNRG-3,1.058347009140677
4,1,480,482,2,0.010883678465784197,WNDXQ,CNRG,True,WNDXQ-CNRG-4,1.0109431211502136
5,1,494,504,10,0.02861128099699739,WNDXQ,CNRG,True,WNDXQ-CNRG-5,1.0290245153373196
1,1,380,415,35,0.04210525208975824,BCO,0440296D,True,BCO-0440296D-1,1.0430042513508455
2,1,437,438,1,0.0,BCO,0440296D,True,BCO-0440296D-2,1.0
3,1,456,489,33,0.048489595966479504,BCO,0440296D,True,BCO-0440296D-3,1.0496844508113017
1,1,380,398,18,0.26000678394556553,3621240Q,183291Q,True,3621240Q-183291Q-1,1.2969388849987258
2,1,479,505,26,0.05095179272874173,3621240Q,183291Q,False,3621240Q-183291Q-2,1.0522721648907847
1,1,415,452,37,0.06765402899039819,CGP,2770014Q,True,CGP-2770014Q-1,1.069995057164161
2,1,480,505,25,0.03907880714905554,CGP,2770014Q,False,CGP-2770014Q-2,1.0398524282265131
1,1,380,389,9,0.08228462030162698,DUK,XRX,True,DUK-XRX-1,1.0857647965594077
2,1,398,400,2,0.03716649430631813,DUK,XRX,True,DUK-XRX-2,1.03786580520124
3,1,403,440,37,0.0664189778984019,DUK,XRX,True,DUK-XRX-3,1.0686743743236473
4,1,474,480,6,0.05256005120626073,DUK,XRX,True,DUK-XRX-4,1.0539658520989734
5,1,493,505,12,-0.01567250288309463,DUK,XRX,False,DUK-XRX-5,0.9844496716970066
1,1,396,422,26,0.054920990226675404,NEM,363096Q,True,NEM-363096Q-1,1.0564571409386845
2,1,459,476,17,0.09206126851352092,NEM,363096Q,True,NEM-363096Q-2,1.0964319967815686
3,1,487,505,18,0.011589008044906368,NEM,363096Q,False,NEM-363096Q-3,1.011656420762457
1,1,387,427,40,0.038985855696586746,950967Q,2254Q,True,950967Q-2254Q-1,1.0397557769249655
2,1,465,505,40,-0.012034028210442083,950967Q,2254Q,False,950967Q-2254Q-2,0.9880380911218005
1,1,380,382,2,0.005240644783264248,USW,2746Q,True,USW-2746Q-1,1.0052544009820887
2,1,414,448,34,-0.07291562811264196,USW,2746Q,True,USW-2746Q-2,0.92967926551114
3,1,493,505,12,-0.11383160646075785,USW,2746Q,False,USW-2746Q-3,0.892408219008831
1,1,382,389,7,0.03055102215850436,300583Q,8375930Q,True,300583Q-8375930Q-1,1.0310224936998886
2,1,394,396,2,0.025391988161543644,300583Q,8375930Q,True,300583Q-8375930Q-2,1.025717110696073
3,1,398,400,2,0.01508178847423336,300583Q,8375930Q,True,300583Q-8375930Q-3,1.0151960925597665
4,1,403,418,15,-0.01265205809215475,300583Q,8375930Q,True,300583Q-8375930Q-4,0.987427642714326
5,1,422,427,5,0.012167631927328504,300583Q,8375930Q,True,300583Q-8375930Q-5,1.0122419587151008
6,1,433,434,1,0.0,300583Q,8375930Q,True,300583Q-8375930Q-6,1.0
7,1,435,440,5,0.012709182771108996,300583Q,8375930Q,True,300583Q-8375930Q-7,1.0127902876625539
8,1,442,443,1,0.0,300583Q,8375930Q,True,300583Q-8375930Q-8,1.0
9,1,445,448,3,8.067499784658594e-06,300583Q,8375930Q,True,300583Q-8375930Q-9,1.000008067532327
10,1,453,455,2,0.017975720089256964,300583Q,8375930Q,True,300583Q-8375930Q-10,1.0181382557837135
11,1,467,470,3,0.023708682942807258,300583Q,8375930Q,True,300583Q-8375930Q-11,1.0239919681088028
12,1,480,481,1,0.0,300583Q,8375930Q,True,300583Q-8375930Q-12,1.0
13,1,482,483,1,0.0,300583Q,8375930Q,True,300583Q-8375930Q-13,1.0
14,1,488,496,8,0.011890679548686833,300583Q,8375930Q,True,300583Q-8375930Q-14,1.0119616547140953
15,1,500,505,5,0.02194179899080151,300583Q,8375930Q,True,300583Q-8375930Q-15,1.0221842905818541
1,2,506,517,11,0.1382145870655096,0598884D,1051665D,True,0598884D-1051665D-1,1.1482219174114439
2,2,518,520,2,0.0013520087355360921,0598884D,1051665D,True,0598884D-1051665D-2,1.0013529231113816
